timestep_idx,local_iter_idx,timestep_value,n_units,sd_bias,avg_global_mean,best_global_mean,best_local_k_mean,best_local_so_far_mean,gain_vs_avg_global_mean,gain_vs_best_global_mean,marginal_gain_mean,z_gain_vs_avg_global_mean,z_gain_vs_best_global_mean,z_marginal_gain_mean,p_gain_vs_avg_global_pos,p_marginal_pos,gain_vs_avg_global_se,gain_vs_best_global_se,marginal_gain_se,z_gain_vs_avg_global_se,z_gain_vs_best_global_se,z_marginal_gain_se
0,10,981.0,4,0.06477476811008961,0.8447817966281888,0.8932333439588547,0.8986949920654297,0.8993366658687592,0.05455486924057046,0.00610332190990448,0.0004699975252151489,0.8422240763232118,0.09422375545260807,0.007255873528043398,1.0,0.25,0.02625402194457354,0.005006432934345424,0.0004699975252151489,0.40531248062444386,0.07728986271068716,0.007255873528043399
0,11,981.0,5,0.06477476811008961,0.8516476999942799,0.8953506708145141,0.89918133020401,0.9005120038986206,0.04886430390434064,0.0051613330841064455,0.0003626704216003418,0.7543725022881141,0.07968122827293446,0.005598945888682395,1.0,0.4,0.021338386437292314,0.004146370179995985,0.0002801471438309828,0.32942435858706764,0.06401211923983913,0.0043249424429409235
0,12,981.0,4,0.06477476811008961,0.876430214845183,0.9052283316850662,0.9055283218622208,0.9065283387899399,0.03009812394475686,0.0013000071048736572,0.00017499923706054688,0.46465815043294056,0.02006965277998675,0.002701657484332826,1.0,0.25,0.012850048064675757,0.0013972713225564384,0.00017499923706054688,0.1983804564585415,0.021571228478682782,0.0027016574843328257
0,13,981.0,5,0.06477476811008961,0.8516476999942799,0.8953506708145141,0.8833213329315186,0.9007346749305725,0.04908697493629255,0.00538400411605835,8.26716423034668e-05,0.7578101221893303,0.08311884817415059,0.001276293913749874,1.0,0.2,0.02138316259332941,0.00414660288085035,8.26716423034668e-05,0.33011561781258886,0.06401571170124278,0.0012762939137498737
0,14,981.0,5,0.06477476811008961,0.8516476999942799,0.8953506708145141,0.8827466607093811,0.9007346749305725,0.04908697493629255,0.00538400411605835,0.0,0.7578101221893303,0.08311884817415059,0.0,1.0,0.0,0.02138316259332941,0.00414660288085035,0.0,0.33011561781258886,0.06401571170124278,0.0
0,15,981.0,5,0.06477476811008961,0.8516476999942799,0.8953506708145141,0.8883573293685914,0.9008013367652893,0.04915363677100935,0.0054506659507751465,6.666183471679688e-05,0.7588392549313187,0.08414798091613895,0.0010291327419883626,1.0,0.2,0.021396999878141837,0.0041489975460376315,6.666183471679687e-05,0.3303292393386267,0.06405268080599064,0.0010291327419883626
0,16,981.0,5,0.06477476811008961,0.8516476999942799,0.8953506708145141,0.8876426577568054,0.9008013367652893,0.04915363677100935,0.0054506659507751465,0.0,0.7588392549313187,0.08414798091613895,0.0,1.0,0.0,0.021396999878141837,0.0041489975460376315,0.0,0.3303292393386267,0.06405268080599064,0.0
0,17,981.0,4,0.06477476811008961,0.8379330673042907,0.891321673989296,0.88400499522686,0.8981933295726776,0.060260262268386905,0.006871655583381653,0.00020332634449005127,0.9303045618931438,0.10608537527610681,0.003138974486863199,1.0,0.5,0.023666267203995506,0.005028802815319012,0.0001657619055587731,0.36536243809893526,0.0776352113954647,0.0025590505438328735
0,18,981.0,5,0.06477476811008961,0.8516476999942799,0.8953506708145141,0.8892533302307128,0.9014106631278992,0.049762963133619206,0.00605999231338501,0.0004466652870178223,0.768246102387326,0.09355482837214632,0.006895667866516802,1.0,0.2,0.021224101955644586,0.003954184938299149,0.00044666528701782233,0.3276600221798189,0.06104514232422589,0.006895667866516801
0,19,981.0,5,0.06477476811008961,0.8516476999942799,0.8953506708145141,0.8967119932174683,0.9014279961585998,0.04978029616431989,0.006077325344085694,1.7333030700683594e-05,0.7685136916231722,0.09382241760799236,0.00026758923584604423,1.0,0.2,0.021219387976202795,0.003949698119119355,1.7333030700683594e-05,0.3275872472463173,0.06097587431585312,0.00026758923584604423
1,0,961.0,5,0.03722323348851406,0.8937873365637568,0.9099693298339844,0.8893986701965332,0.8893986701965332,-0.004388666367223548,-0.020570659637451173,,-0.11790126638454865,-0.55262957324217,,0.2,0.0,0.004812390715989309,0.005608754721779604,,0.12928459633885014,0.15067886897870633,
1,1,961.0,5,0.03722323348851406,0.8937873365637568,0.9099693298339844,0.8995799779891968,0.8996599793434144,0.0058726427796575555,-0.010309350490570069,0.010261309146881104,0.1577682062862613,-0.27696010057136,0.27566947267080993,1.0,0.8,0.002250436408984682,0.0027498764733537525,0.005293440806001138,0.06045784307478545,0.07387527131951822,0.1422079789934029
1,2,961.0,5,0.03722323348851406,0.8937873365637568,0.9099693298339844,0.9008253335952758,0.9009413242340087,0.007153987670252038,-0.009028005599975585,0.0012813448905944825,0.19219146215385985,-0.2425368447037614,0.03442325586759855,1.0,0.8,0.0018479703475727598,0.0029604934233575225,0.0006963601390817285,0.049645615772283366,0.07953348341623895,0.018707674584385686
1,3,961.0,5,0.03722323348851406,0.8937873365637568,0.9099693298339844,0.9015626668930053,0.9018813133239746,0.008093976760217858,-0.008088016510009765,0.0009399890899658203,0.21744421431618535,-0.21728409254143594,0.025252752162325497,1.0,0.4,0.0023523161486673117,0.003321901452000478,0.0007465573888008433,0.06319483634846404,0.08924268905938854,0.02005622077488803
1,4,961.0,5,0.03722323348851406,0.8937873365637568,0.9099693298339844,0.9052786707878113,0.9054146647453308,0.011627328181574059,-0.004554665088653565,0.0035333514213562013,0.31236749448867446,-0.12236081236894676,0.09492328017248917,1.0,0.8,0.0032391000059274907,0.0009978771984075862,0.003029131952137586,0.08701823303252193,0.026807912824540092,0.08137745349479868
1,5,961.0,5,0.03722323348851406,0.8937873365637568,0.9099693298339844,0.906167995929718,0.9062946677207947,0.012507331157037926,-0.003674662113189697,0.0008800029754638672,0.3360087231781544,-0.09871958367946687,0.023641228689479894,1.0,0.4,0.0029848645016688287,0.000887222752628122,0.0005389557200680695,0.08018821101583949,0.023835187582558932,0.014479014033919829
1,6,961.0,5,0.03722323348851406,0.8937873365637568,0.9099693298339844,0.9065320014953613,0.9067653298377991,0.01297799327404232,-0.0032039999961853026,0.0004706621170043945,0.34865303354279875,-0.08607527331482254,0.012644310364644338,1.0,0.6,0.003082884650903352,0.0008889455816129603,0.0004099310181523031,0.08282151661689026,0.02388147128290887,0.011012772930615906
1,7,961.0,5,0.03722323348851406,0.8937873365637568,0.9099693298339844,0.9077226638793945,0.9077653288841248,0.013977992320368005,-0.002204000949859619,0.0009999990463256836,0.37551794968809415,-0.059210357169527085,0.02686491614529545,1.0,0.8,0.0034818031583504464,0.0007584037588670293,0.0005230801633720305,0.09353843908871655,0.020374472816851046,0.014052518127782661
1,8,961.0,5,0.03722323348851406,0.8937873365637568,0.9099693298339844,0.9078133344650269,0.9082826614379883,0.01449532487423153,-0.0016866683959960937,0.0005173325538635254,0.38941605862113887,-0.0453122482364824,0.013898108933044686,1.0,0.6,0.003621699014257696,0.0009755025086631315,0.00041271210256703996,0.09729673311092764,0.0262068180875297,0.011087486601463307
1,9,961.0,3,0.03722323348851406,0.8882544923305243,0.9064711133639017,0.9043177564938863,0.9044110973676046,0.016156605037080274,-0.0020600159962972007,9.777148564656575e-05,0.4340462534525837,-0.05534220977693563,0.002626625268241004,1.0,0.6666666666666666,0.0047668853366023166,0.001413449353955743,6.467539152004437e-05,0.12806209697159246,0.03797223458278792,0.001737500626859867
1,10,961.0,5,0.03722323348851406,0.8937873365637568,0.9099693298339844,0.9042346596717834,0.9083413243293762,0.01455398776561947,-0.0016280055046081544,0.0,0.39099203378208347,-0.0437362730755378,0.0,1.0,0.0,0.003609731390172993,0.0009394120639480934,0.0,0.09697522358681827,0.02523725039196197,0.0
1,11,961.0,5,0.03722323348851406,0.8937873365637568,0.9099693298339844,0.9060053348541259,0.9084746718406678,0.014687335276910973,-0.0014946579933166504,0.0001333475112915039,0.3945744069075308,-0.040153899950090464,0.003582373125447332,1.0,0.6,0.003689647663498161,0.0009425382466073239,0.0001185741932365319,0.09912216961583073,0.025321235107051143,0.003185488796214338
1,12,961.0,5,0.03722323348851406,0.8937873365637568,0.9099693298339844,0.9067879915237427,0.9092173337936401,0.015429997229883386,-0.0007519960403442383,0.0007426619529724121,0.41452597702573596,-0.020202329831885267,0.019951570118205197,1.0,0.4,0.0034049877658699932,0.0005297679150936593,0.000729413308428533,0.09147479804301975,0.01423218418832768,0.01959564605405942
1,13,961.0,5,0.03722323348851406,0.8937873365637568,0.9099693298339844,0.907148003578186,0.909278666973114,0.015491330409357263,-0.0006906628608703613,6.133317947387695e-05,0.41617368932060694,-0.01855461753701431,0.001647712294870957,1.0,0.2,0.0033865824667837037,0.000527486478540765,6.133317947387695e-05,0.09098034075488629,0.01417089352819204,0.0016477122948709568
1,14,961.0,5,0.03722323348851406,0.8937873365637568,0.9099693298339844,0.9071599960327148,0.9093106627464295,0.015523326182672692,-0.0006586670875549317,3.1995773315429685e-05,0.4170332539074745,-0.01769505295014674,0.00085956458686757,1.0,0.4,0.0033992794257374634,0.0005234492319871385,2.2255598559392185e-05,0.09132144381778053,0.014062433134635089,0.0005978953592588773
1,15,961.0,5,0.03722323348851406,0.8937873365637568,0.9099693298339844,0.9063826680183411,0.9093493223190308,0.01556198575527401,-0.0006200075149536133,3.865957260131836e-05,0.41807184107409584,-0.016656465783525455,0.0010385871666212854,1.0,0.2,0.0034257334549114018,0.0005183029395437722,3.865957260131836e-05,0.09203212977100653,0.013924178287834786,0.0010385871666212854
1,16,961.0,5,0.03722323348851406,0.8937873365637568,0.9099693298339844,0.9071359872817993,0.9095199942588806,0.015732657695123865,-0.0004493355751037598,0.00017067193984985352,0.42265693279920125,-0.012071374058420015,0.0045850917251054404,1.0,0.2,0.0035452015326397682,0.0005298082880515262,0.00017067193984985352,0.09524163272203927,0.014233268805489687,0.0045850917251054404
1,17,961.0,5,0.03722323348851406,0.8937873365637568,0.9099693298339844,0.9084226489067078,0.9100306630134583,0.0162433264497015,6.133317947387695e-05,0.0005106687545776367,0.43637601915249224,0.0016477122948709566,0.013719086353290971,1.0,0.4,0.0035771907752764707,0.0006424960413945227,0.00034445625839456446,0.09610102186260314,0.0172606187367569,0.009253797322601032
1,18,961.0,5,0.03722323348851406,0.8937873365637568,0.9099693298339844,0.9096399903297424,0.9101186633110047,0.01633132674724789,0.00014933347702026368,8.800029754638672e-05,0.43874014202144024,0.004011835163818947,0.002364122868947989,1.0,0.2,0.0035976029230458885,0.0006625454331269842,8.800029754638672e-05,0.09664939302374141,0.017799244478087197,0.0023641228689479884
1,19,961.0,5,0.03722323348851406,0.8937873365637568,0.9099693298339844,0.9096026659011841,0.9101186633110047,0.01633132674724789,0.00014933347702026368,0.0,0.43874014202144024,0.004011835163818947,0.0,1.0,0.0,0.0035976029230458885,0.0006625454331269842,0.0,0.09664939302374141,0.017799244478087197,0.0
2,0,941.0,5,0.03409003167455786,0.9013907465035164,0.9125426650047302,0.9031013250350952,0.9031013250350952,0.0017105785315787436,-0.00944133996963501,,0.05017826172497768,-0.2769531005358757,,0.8,0.0,0.0028530138753936484,0.0041428762396894,,0.08369056100123588,0.12152749751715013,
2,1,941.0,5,0.03409003167455786,0.9013907465035164,0.9125426650047302,0.9048426747322083,0.9050080060958863,0.0036172595923697594,-0.0075346589088439945,0.0019066810607910156,0.1061090123617984,-0.22102234989905495,0.05593075063682072,0.8,0.8,0.00308306676074446,0.004328694136793381,0.0016158236625148563,0.09043895265856912,0.12697829612238173,0.04739871402703275
2,2,941.0,5,0.03409003167455786,0.9013907465035164,0.9125426650047302,0.9072946786880494,0.9075226783752441,0.006131931871727669,-0.005019986629486084,0.00251467227935791,0.179874631102325,-0.1472567311585284,0.07376561874052659,1.0,0.8,0.0014256215488260412,0.002498495400326467,0.0018588735274521133,0.04181930842528415,0.07329108474226352,0.05452836023145827
2,3,941.0,4,0.03409003167455786,0.9039079885550395,0.9138133376836777,0.911341667175293,0.911760002374649,0.007852013819609538,-0.0020533353090286255,0.0004999935626983643,0.23033166688048776,-0.06023271930724179,0.014666855328020138,1.0,0.5,0.001213409079176868,0.0005496534052024678,0.0002919353981664421,0.03559424909782239,0.016123581534032025,0.00856365875377933
2,4,941.0,5,0.03409003167455786,0.9013907465035164,0.9125426650047302,0.9108413338661194,0.9113173365592957,0.009926590055779182,-0.0012253284454345702,0.0033946633338928223,0.29118746942049967,-0.035943892840353674,0.0995793540557586,1.0,0.6,0.001956506153191589,0.0006474685445664932,0.002875223878187055,0.05739232429789065,0.018992899471246702,0.08434207118478265
2,5,941.0,5,0.03409003167455786,0.9013907465035164,0.9125426650047302,0.9115786671638488,0.9116693258285522,0.010278579325035776,-0.0008733391761779786,0.0003519892692565918,0.3015127537328428,-0.025618608528010574,0.010325284312343103,1.0,0.6,0.0018057642693603715,0.000535074140100227,0.00020624082159484622,0.052970448563943485,0.01569591208387068,0.006049886476015459
2,6,941.0,4,0.03409003167455786,0.8992149765603245,0.9110633283853531,0.9106966555118561,0.9108833223581314,0.011668345797806984,-0.0001800060272216797,0.0001933276653289795,0.34228028619038586,-0.005280312700795234,0.005671090809612364,1.0,0.5,0.001640477254847183,0.00030731051207919636,0.00018024277778940447,0.04812190468193397,0.009014673703238267,0.00528725756285887
2,7,941.0,5,0.03409003167455786,0.9013907465035164,0.9125426650047302,0.9121533274650574,0.9121999979019165,0.010809251398400032,-0.0003426671028137207,0.0003760099411010742,0.31707953520228654,-0.01005182705856682,0.011029908821753859,1.0,0.8,0.0016137833855363304,0.0003846469506604747,0.00026668871822230135,0.0473388643619458,0.011283267622996817,0.007823070414491196
2,8,941.0,5,0.03409003167455786,0.9013907465035164,0.9125426650047302,0.9119613289833068,0.9122959971427917,0.010905250639275277,-0.00024666786193847654,9.599924087524414e-05,0.31989558541284974,-0.007235776848003641,0.00281605021056318,1.0,0.2,0.0016007838437703847,0.0003498807796188784,9.599924087524414e-05,0.04695753465565374,0.01026343369108695,0.00281605021056318
2,9,941.0,5,0.03409003167455786,0.9013907465035164,0.9125426650047302,0.9124599933624268,0.9126306653022767,0.01123991879876014,8.800029754638672e-05,0.0003346681594848633,0.3297127707613349,0.0025814085004814843,0.009817185348485125,1.0,0.6,0.001539190105132941,0.0002824275404994793,0.00014127137188556943,0.04515073848645533,0.008284754417235148,0.004144066900090426
2,10,941.0,5,0.03409003167455786,0.9013907465035164,0.9125426650047302,0.9125786781311035,0.9127959966659546,0.011405250162438119,0.0002533316612243652,0.00016533136367797853,0.33456261558566125,0.0074312533248079155,0.004849844824326431,1.0,0.4,0.0015268392154153387,0.0002102792324698556,0.0001081238054475055,0.04478843639663885,0.006168349577298621,0.0031717132585770123
2,11,941.0,5,0.03409003167455786,0.9013907465035164,0.9125426650047302,0.9128880023956298,0.9130226612091065,0.011631914705589974,0.0004799962043762207,0.00022666454315185548,0.3412116133136693,0.014080251052815901,0.006648997728007986,1.0,0.4,0.0014398141483451881,0.00011686216679985678,0.00015341674984143582,0.04223563539308041,0.0034280451222658617,0.004500340489737183
2,12,941.0,4,0.03409003167455786,0.9007130683020309,0.9116449952125549,0.9118249863386154,0.9120399951934814,0.01132692689145054,0.00039499998092651367,2.1666288375854492e-05,0.3322650738369385,0.011586964327208614,0.0006355608168010158,1.0,0.25,0.001809341116380874,4.4249554540230964e-05,2.1666288375854492e-05,0.053075372110352854,0.0012980203410387378,0.0006355608168010158
2,13,941.0,5,0.03409003167455786,0.9013907465035164,0.9125426650047302,0.9105000019073486,0.9131679892539978,0.011777242750481332,0.0006253242492675782,0.00012799501419067383,0.34547467901800005,0.018343316757146674,0.003754617050889962,1.0,0.2,0.0014318539852863513,0.00012409514897560584,0.00012799501419067386,0.04200213126686459,0.0036402180602319823,0.003754617050889962
2,14,941.0,5,0.03409003167455786,0.9013907465035164,0.9125426650047302,0.910479998588562,0.9133319854736328,0.011941238970116341,0.0007893204689025879,0.00016399621963500977,0.350285358609049,0.023153996348195684,0.004810679591049008,1.0,0.2,0.0015701291726659952,0.00014708521491063614,0.00016399621963500977,0.04605830782603281,0.004314610684870941,0.004810679591049008
2,15,941.0,5,0.03409003167455786,0.9013907465035164,0.9125426650047302,0.9103973269462585,0.9133319854736328,0.011941238970116341,0.0007893204689025879,0.0,0.350285358609049,0.023153996348195684,0.0,1.0,0.0,0.0015701291726659952,0.00014708521491063614,0.0,0.04605830782603281,0.004314610684870941,0.0
2,16,941.0,5,0.03409003167455786,0.9013907465035164,0.9125426650047302,0.9120253324508667,0.9136279940605163,0.012237247556999887,0.0010853290557861328,0.0002960085868835449,0.35896850064040314,0.031837138379549754,0.00868314203135407,1.0,0.4,0.001659829559414763,0.00030857334467164363,0.0001965141603579419,0.04868958689333018,0.009051717746039488,0.005764563736225705
2,17,941.0,5,0.03409003167455786,0.9013907465035164,0.9125426650047302,0.9123933434486389,0.913759994506836,0.012369248003319466,0.001217329502105713,0.00013200044631958007,0.3628406133911254,0.03570925113027198,0.0038721127507222266,1.0,0.2,0.001772479735983648,0.00039086101124428653,0.00013200044631958007,0.051994077122154404,0.011465551424993094,0.003872112750722226
2,18,941.0,5,0.03409003167455786,0.9013907465035164,0.9125426650047302,0.9128960013389588,0.9139053344726562,0.01251458796913978,0.0013626694679260253,0.0001453399658203125,0.367104028785039,0.03997266652418559,0.004263415393913609,1.0,0.2,0.0017040162328368547,0.0003376626754713424,0.0001453399658203125,0.04998576267409571,0.009905026744910521,0.004263415393913609
2,19,941.0,4,0.03409003167455786,0.9012509327002421,0.9130883365869522,0.9129216521978378,0.9145116657018661,0.013260733001624003,0.0014233291149139404,0.0,0.38899151306804974,0.041752061966437014,0.0,1.0,0.0,0.001977767644033133,0.00042882881128675465,0.0,0.05801601074806818,0.012579302224784938,0.0
3,0,921.0,4,0.03177151802935361,0.9027322547092032,0.9160749912261963,0.9107066690921783,0.9107066690921783,0.00797441438297522,-0.005368322134017944,,0.25099255174422835,-0.16896649788839702,,1.0,0.0,0.0035360931599455214,0.0017796475464272007,,0.11129758284380796,0.0560139287264458,
3,1,921.0,5,0.03177151802935361,0.9028124293350371,0.9151119947433471,0.9103320002555847,0.9104880094528198,0.007675580117782688,-0.004623985290527344,0.0007416754961013794,0.24158682347791008,-0.1455386955780727,0.023344037115763487,1.0,0.6,0.002764546548329765,0.0013018163774336283,0.0003272554825155465,0.08701336038698589,0.040974320969834804,0.010300278451070425
3,2,921.0,5,0.03177151802935361,0.9028124293350371,0.9151119947433471,0.9126813292503357,0.9128346681594849,0.010022238824447726,-0.0022773265838623045,0.002346658706665039,0.3154472762424575,-0.0716782428135253,0.07386045276454742,1.0,0.6,0.003224979148715737,0.0008913987661835576,0.0017670292921539864,0.10150535286781667,0.028056536844100338,0.05561677256092811
3,3,921.0,5,0.03177151802935361,0.9028124293350371,0.9151119947433471,0.9129480004310608,0.9132280111312866,0.010415581796249485,-0.0018839836120605469,0.0003933429718017578,0.3278276406757322,-0.059297878380250524,0.012380364433274779,1.0,0.4,0.003433076467137013,0.0011348112768785389,0.0002725586160829959,0.10805516009544157,0.0357178802671654,0.00857870926504613
3,4,921.0,5,0.03177151802935361,0.9028124293350371,0.9151119947433471,0.9131053209304809,0.9134426593780518,0.01063023004301462,-0.0016693353652954101,0.0002146482467651367,0.3345836366141959,-0.052541882441786904,0.006755995938463623,1.0,0.6,0.0033431656051150747,0.0010373456670114119,0.00014805972575061575,0.10522523985244689,0.03265017636403182,0.004660140117127039
3,5,921.0,4,0.03177151802935361,0.9015615730958819,0.9147833287715912,0.9132183343172073,0.9136983305215836,0.012136757425701666,-0.0010849982500076294,0.00019666552543640137,0.38200118151385,-0.034150028620137156,0.0061899946126182165,1.0,0.25,0.004054455140695746,0.0013891594582245011,0.00019666552543640137,0.12761288701880238,0.043723420987976123,0.0061899946126182165
3,6,921.0,5,0.03177151802935361,0.9028124293350371,0.9151119947433471,0.9141013264656067,0.9145359873771668,0.01172355804212961,-0.0005760073661804199,0.0009359955787658691,0.36899584185112755,-0.018129677204855258,0.02946020954683707,1.0,0.6,0.0033307768374444538,0.0012333017600093198,0.0007655106761401281,0.10483530671613357,0.03881784178111591,0.024094243008246415
3,7,921.0,5,0.03177151802935361,0.9028124293350371,0.9151119947433471,0.9151426672935485,0.9152533292770386,0.012440899942001437,0.00014133453369140624,0.0007173418998718262,0.39157398555861667,0.004448466502633828,0.022578143707489083,1.0,0.8,0.00311534514937768,0.0010803879720190108,0.0006076479699790985,0.0980546521730382,0.03400492135820655,0.019125556714592436
3,8,921.0,5,0.03177151802935361,0.9028124293350371,0.9151119947433471,0.9152986645698548,0.9154600024223327,0.012647573087295628,0.0003480076789855957,0.00020667314529418946,0.3980789673194266,0.010953448263443768,0.006504981760809941,1.0,0.4,0.003060140795810527,0.0010940206997740805,0.00015506546434497376,0.09631710996570175,0.03443400780420117,0.004880643858493297
3,9,921.0,5,0.03177151802935361,0.9028124293350371,0.9151119947433471,0.9152359962463379,0.9157613277435303,0.012948898408493137,0.0006493330001831055,0.00030132532119750974,0.4075631009047062,0.020437581848723397,0.009484133585279627,1.0,0.4,0.0030133450240101894,0.0009312504851097175,0.00019506150663558028,0.09484422561195124,0.02931085899796598,0.006139508551507156
3,10,921.0,5,0.03177151802935361,0.9028124293350371,0.9151119947433471,0.9156866788864135,0.9160373330116272,0.013224903676590061,0.0009253382682800293,0.00027600526809692385,0.41625029261653823,0.029124773560555466,0.00868719171183207,1.0,0.4,0.002864983194798026,0.0007380012998790261,0.00021301717193827245,0.09017457686948031,0.023228392776108112,0.0067046582961968176
3,11,921.0,5,0.03177151802935361,0.9028124293350371,0.9151119947433471,0.9159386634826661,0.9164213418960572,0.013608912561019992,0.001309347152709961,0.00038400888442993166,0.4283368691557879,0.04121135009980509,0.01208657653924962,1.0,0.2,0.002652352589606718,0.00041553028670769665,0.0003840088844299316,0.08348208565785928,0.013078704213119104,0.01208657653924962
3,12,921.0,5,0.03177151802935361,0.9028124293350371,0.9151119947433471,0.9161506652832031,0.9166253328323364,0.01381290349729929,0.0015133380889892577,0.00020399093627929688,0.4347574291079699,0.04763191005198711,0.006420559952182023,1.0,0.6,0.00266921589591784,0.00040806585284036565,9.115235372150383e-05,0.08401285369656433,0.012843763161185906,0.0028689958609245067
3,13,921.0,5,0.03177151802935361,0.9028124293350371,0.9151119947433471,0.9164933204650879,0.9170946598052978,0.014282230470260716,0.0019826650619506835,0.0004693269729614258,0.4495293695776641,0.06240385052168126,0.014771940469694147,1.0,0.4,0.0028074394347470046,0.00044391173050040063,0.00029620710620736885,0.08836340247114476,0.013972002536683075,0.009323039142596334
3,14,921.0,5,0.03177151802935361,0.9028124293350371,0.9151119947433471,0.9162573456764221,0.9171546697616577,0.014342240426620578,0.002042675018310547,6.000995635986328e-05,0.45141816684269936,0.06429264778671658,0.0018887972650353147,1.0,0.2,0.002856501014331871,0.0004843391151319616,6.000995635986327e-05,0.08990760251659233,0.015244443614072269,0.0018887972650353149
3,15,921.0,4,0.03177151802935361,0.9025887625053964,0.9156966656446457,0.9175933450460434,0.9179000109434128,0.015311248438016345,0.00220334529876709,6.334483623504639e-05,0.4819174338434295,0.0693497017275481,0.001993761713762694,1.0,0.25,0.003516119755049241,0.0006402224381205926,6.334483623504639e-05,0.11066892528713007,0.020150829353797105,0.001993761713762694
3,16,921.0,4,0.03177151802935361,0.9015615730958819,0.9147833287715912,0.9155733436346054,0.917333334684372,0.015771761588490057,0.0025500059127807617,0.00011332333087921143,0.4964119616166459,0.08026075148265874,0.0035668214145295907,1.0,0.5,0.0033892480159778138,0.0005469278482866497,6.682875755903866e-05,0.10667567136220868,0.01721440718637821,0.002103417202076897
3,17,921.0,5,0.03177151802935361,0.9028124293350371,0.9151119947433471,0.9161373496055603,0.9174853444099427,0.01467291507490549,0.002373349666595459,0.00018934011459350585,0.46182606261838755,0.07470054356240481,0.00595942927305441,1.0,0.2,0.003079044491529738,0.0006956759819725859,0.00018934011459350585,0.0969120987132254,0.02189621475844664,0.00595942927305441
